id,cited,target
2493,"4246,6845,2441,4548,9252,12563,11513,10751,2258",7420
5551,"12392,4246,4002,6845,217,12155,1178,1238,2441,2251,4423,4548,9252,5318,8185,11513,7554,8609,797,7420,3038,745",7976
2811,"5551,12392,12199,10704,1713,7898,11832,10730,2626,12373,512,7167,6756,6300,5341,7532,5210,11522,404,8364,8997,6029,1150,8609,2440,12030",13104
12392,"4246,6845,12155,1238,2441,2251,4548,9252,8185,11513,7554,3038",7976
4246,"6845,2441,5319,4548,9252,8185,12563,11513,7554,8609,3644,10751,2258",7420
7803,"6354,10210,3598,4351,943,10965,3398,2713,8801,777,3845,12083,9963,1520,565,5351,2018,10475",6025
418,"430,4453,9236,6016,12216",3101
2059,"4173,771,9824,9170,8168,7857",8039
9420,"2059,4173,12399,9170,11734",6236
2049,"12029,4972,5062",8098
6198,"7241,4972",5062
2530,"171,8938,5418,747,6986",331
621,"11202,4857,2893,12432,3745,6733,12620,6651,12988,8313,12011,7604,9884,12552,8923",11828
8183,3873,11181
7254,"12660,12436,8809",10717
252,"5970,3414,13014,1635,10919,12527",6884
5970,"8710,1469,11781,10919,7162,6884",8125
3414,"7451,2059,1569,1600,9590,7241,8985,11247,5076,10623,10714,10919",331
5500,"5658,217,10832,2130,8791",8728
9243,"2867,2262",2034
5910,"7451,12029,4428,3892,439,1888,8328,6809,8348,5062,10219,1322,4107,6425,6001,1341,1266,12034",4870
9483,"5910,4187,13142,5078,512,4972,4438,5947,13294,7632,10738,11233,8763",12664
7195,"6475,7451,10526,12854,5937,10342,13157",4213
1739,"1124,2497,12218,13160,581,1370,6651,6870,9929,2241,11289,202,9692,9950,3282,7069,11435,10761,12076,12247,12309",9164
4044,"1739,581,3218,2522,6651,6870,2241,202,1813,8621,8217,1426,12228,9950,3282,7069,10761,10236,1198,12247,12309,3314",9164
8312,"6904,11756,4050,12999,5677,4764,9723",647
7848,"7451,5283,9098,2164,578,1322,10002",3960
5283,"7451,9098,7241,10639,12577,9824,9692,7509,9443,9427,3029,5062,1322,383,3586,10941,2022",10002
881,"5283,12029,6845,10934,3393,3879,578,10795,3960",8758
6484,"764,7407,19,4807,7241,12260,5399,4734,12155,10570,2312,2795,9014,4769,4548,12011,10326,9692,11667,8660,8764,128,4518,12180,11222,7086,5522,8189,6186,13030,7141,6985,11048,496,7179,12076,908,6236,8222,9294,3129,9810,6307",3960
3088,"6484,8261,8291,4807,5658,4181,8966,2638,835,8660,3457,376,3097,9927,1540,11874,3129",11910
4123,"506,11606,6845,11222,7141,8245,4409",2641
7250,"4679,5910,5283,2828,2664,5295,512,430,3754,3036,8419,1525,2164,1063,9999,10937,7079,7792,7629,7148,8493,11222,13305,391,13117,1701,11290,1322,11584,7554,50,158,6001,46,8763,12628,10522,647,7931",5378
3836,"10963,2728,4326,8567,6787,11985,7165,3845,3515,11938,8957,1565,10262,4476,5215,1618,12439,8683,68,10291",6779
9667,"10532,4003,13262,1915,2243,3194,1517,6490",1448
3622,"4351,777,10153,1520,1618,565,12470,10475,6025,13114,9053",6779
705,"9299,4607,5295,4972,2269,8398,5725",6425
5374,8481,4379
12007,"5009,4807",7488
5009,"2934,16,7488,3108,9950,12902,4348",5028
1956,4715,6739
3071,7241,13016
12249,"10532,7225,8248,12611,8700,7314,2795,9087,10651,11687,1517,5939,9275,6186,8358,1806,12024,1453,3960",3447
6134,"12162,5652,1331,2932,12180,6261",7512
4531,8328,7581
13108,"4531,8328,911",7581
11411,"6427,12549,4942,4769,5737,2326,4819,9871",1822
9308,"7614,9472,2939,9099,205",12361
13210,"7451,7241,12029,9427,9170,7456,11734,1322,3586",3960
7740,"13210,1713",496
12233,"2666,413,3892,8809",5833
6616,"3398,122,12450,7850,1472,11329,5776,5215,4767,7470,3333,203,6054,10635,11655",6013
1255,"8832,5336,8646,3398,2713,8801,777,11985,3322,1472,13092,4767,1618,11821,6380,6054",10635
10876,"12660,11097,7448,10712,413,12839,6747,4229,8978,10553,4652,11173,3719",3960
10936,"9979,9722,11918,11473,530,9300,6188,9149,7429,8638,356,5872,10138,9067,1267,11598,11104,5391",5538
12514,"10956,8415,11206,1439,10647,6188,10498,10822,9737,13030,10179",6357
5934,"262,4254,1915,2940,3968,6649,6610,10461,7944,4035,9337,7627,4562,12765,376,13306,2323",12247
5857,"4725,6538,2814",12361
8,"7451,10166,10937,13026,5258,11222,3586",9647
9538,"95,1441,1030,13262,12042,782,217,55,9433,3975,9049,270,3932,5993,12685,8911,8829,6295,1980,7771,13063,10899,4017,6951,6174,3566",11333
2885,"9538,95,8401,10899",4017
7030,"12653,13160,2241",9363
3621,"10730,4367,5261,4764,2397,7139,6016,11513",1993
4105,"10633,13136,10016,6186,7141,9077,6697,5357,6618,9833,1977",9502
11056,"13210,6145,9181,6302,1020,7243",3960
6581,"8537,6946,13042,9335,11293,10090,7921,5670,11038,10139,583",5013
8537,"1252,11056,6521,2021,9407",1453
10841,"3528,7989,5188,10865,9464,4819,11444,11547",5884
790,"3239,13247,3476",2359
3460,"118,7047,5969,12525",325
10077,4964,1063
12647,"11058,12577,11268,12046,8395,3753,4165,6001,5080,4420",7971
2507,"13093,4533",994
9974,"7603,6186",12978
803,"518,9932,8966,2616,155,802,1554,3990",11874
11403,"10896,3975,9049",6951
7331,"7241,4972,3127,8978",1322
3107,"4807,7249",13066
1875,"6509,12620,12441",12158
12683,"12807,7768",13139
95,6915,7546
4125,"2671,7840",414
5324,"4952,2835,364,4551,5735,7227",3614
6253,"6904,11756,7727,4050,12999,13311,5677,4764,9723",647
7645,"5283,7241,12779,10837,11704,12492,6500,1322",3960
2405,"2049,10245,3528,17,4428,3822,11941,5993,10923,6154,5750,752,1263,13198,7755,8500",10360
12199,"6886,12392,4246,9299,4002,6845,10934,1238,3736,4344,9252,8185,2258",7420
9299,"4002,1178,7420",745
1732,"687,2951,3788,7316,11985,662,3043,7523,8475,5088,10702",4533
687,"11353,9637,7316,12968,12292,8599,3043,3758,519,883,7523,2638,5710,9363,10702,4533,8294,6956,2428",994
10909,"6492,12713,1162,3033,7241,4066,4393,4224,10937,578,7008,8404,7554,496,11444,12895,8721,1160,8977",520
13189,"3822,5247,2845,5062,6164,8598,7438,10882,8460,6879",1092
13215,"6145,4786,9636,7932,11401,7940",8408
10306,"10210,11455,7736,12661,2713,8801,777,10964,6383,8356,12083,4155,6442,8167,8957,9115,6414,4911,5641,3750,2063,1522,565,1607,9971,3285,6380,10081,7452,1468,4717,3487,478,1693,5766,12604,5154,10008,8779,5190,8683",10291
2394,"9829,6550,13028,645,6185,2187,11415,3620,8185,12540,9135,3476,1349,8293,5653,2474",2359
6181,"5709,7864,10641,4276,3976,6641,5100,12576,12010,10765",8093
830,"3188,3272,1213,3822,430,9940,5125",3297
3188,"3272,1213,3822,430,12969,9940,5125",3297
8694,"5695,5283,1090",5884
2683,"12728,12075,11803",8078
12795,"5225,11649,6877,6532,5271,11584,7061,12981",9539
4396,"1475,716,8288,260,9440,4000,5110,6096,8828,2796,13278,7629,9684,9900,9040,1741",11583
8278,"4442,4807,4952,7225,11469,5129,7241,10643,6651,1915,835,12936,2241,9259,9692,11667,4307,10702,3968,4518,7086,5833,5939,8189,1322,6186,1065,7073,6517,4960,1663,6676,11897,12024,8354,4513,8414",9164
10655,"7407,3183,7964,5334,11003,7241,3412,12611,2694,2795,1915,4563,4733,13018,3008,6649,5522,236,6186,12076,29,9531,9164",3960
6299,"1162,8084,3879,7462,6417,5067,11803,12895,4420",4996
2124,"1019,6425,7179",4379
389,"4428,9014,8721,5485",9531
239,"8288,8141,1805,9940,5277,3020,11104",3512
4583,"5910,6516,8328,10503,12057,13294,2178,11679,8997,10131,10544,580,8441,11550,8009",11545
836,"4972,7289,13030,13268",6879
801,"12422,10798,6264,10502,2184,12559,11600,3339,9459,8923,12761,8747",8728
12752,"2897,6791",12141
8335,"7241,3879,9014,9969",6425
7685,"6084,6464,11286",6307
6814,"272,11139,10730,9014,404,3524",8758
10192,"9236,13197,1322,9077",3476
6980,"111,6188,13044,90,8045,11798,7390,11435,6425",3990
9316,"9407,10738,7730,125",3960
10547,"7241,6166,1869,9824,9427,10784,12385",2646
702,"7241,2879,9824,10784",11199
13144,"1662,8555,3960",3447
661,"9068,7236,10822,12999,2484,1830,3406",8580
8250,"1162,13210,1828,7559,10307,6845,4939,4769,3681,11757,12291,11475,4464,8336,7355,8133,11435,908,3019,9135,7376,13268",7993
10015,"8261,2713,5961,8966,3845,12083",8720
4992,"13206,9891",11229
414,"5639,4428,3879,4453,9014,11289,8404,1998",8977
8887,"5179,8871,4848,9125,527,3790,10818,7523,8782,1548,11021,5228,10008,11251",2576
3354,"3726,10798,11985,3070,10502,6924,10702,5215,13093,203,994,7903",12001
3227,"573,12611,13120,11325,13306",12000
6961,3788,13092
2354,"6961,7736",352
5363,"11377,3299,532,6621",2172
10157,"2059,4173,11756,7614",8218
6144,1509,7490
11326,"9420,2059,4173,12399,12525,1635,9170,11734,1196,10614,9016,8728",10002
4173,"7451,771,1181,8218",13150
10956,"6915,11679,13063",1181
9671,"1364,9318",13263
11915,"12979,8420,864,9063",10004
1534,"38,7412,10967,11513",4373
9845,"5283,459,1238,10350,9386,2518,5750,5062",1322
4351,"11241,3735,6799,5470,12195,11985,4331,12268,3432,5088,6380,4331",3292
8288,"13177,19,12286,1223,5302,9999,9684,2478,4115,1701,1477,11997",2910
2906,"9996,364,5233,5937,10145,1899,1473,1082,13118,13026,16,5711,2714,7376",2359
2682,"7451,13064,12029",8414
5854,"9014,12918",4178
2997,532,9871
10734,"4315,13262,12248,2664,11092,4749,540,2449,12779,4972,9433,9626,10651,13311,5518,9075,3144,13306,13073,2323",3476
4315,"1915,8809,6790,13018,4518,5833,6186,4819",9502
1316,"2735,7462,496,3314",9164
2735,"4784,1151,1517,496,12052",9164
10588,"1151,1517,496,12052",9164
3909,"7422,10896,2403,8300,8750",2011
8412,"3889,12779,3879,11289,6070,6697,5357,9833,10331,920,9502,9531",10002
1071,"6923,7469,5723,9418,10567,9940,6613,979,7931",6926
8255,"4486,118,2414,8401,11337,4307,10749,9265,383,11161,11939",7931
6923,"7469,118,9940,9265,4332,11161,7931",3447
7469,"10154,7241,8702,1322",7581
871,"8782,9170,7940,8039",11251
13277,"5107,12475,635,11245,2801",3960
2718,"6886,9126,1713,2058,1726,3956,11427,4318,5947,6756,12400,2326",7556
8269,"11056,4952,11003,12611,2241,12011,10326,6302,7303,11798,382,10005,6186,7141,11094",11435
4371,"6227,6521,10350,9969,5947,8809,11222,7632,9863,7141,7554,3476,7993",12832
12446,"8396,6538,12728,5180,4972,1090,7170",3999
13130,"537,4786,5008,9466,3386,5677,894,11086,2434,9365,13050",2479
9123,"4995,5838,10806,12436,9252,12932,1263,5025,6223,7399,1779,3855,4844,10393",7094
1094,"5171,6484,8831,9071,6227,4998,5785,2021,2344,9770,2886,8147,9003,2011,6057,7730",125
7578,"2725,12611,119,9433,12520,8813,2165,9259,13209,1934,3685,7715,3447",8408
13076,496,8721
6806,"9824,4239",3960
2390,"3505,11884,9701",12076
11921,"3325,5283,10157,12542,9216,10896,13238,3059,3975,9049,270,2363,3932,439,1888,7497,8328,3897,271,373,9427,10937,13094,9710,13294,9423,7079,9765,3326,245,13063,10219,1701,884,11997,9077,6174,5309,6425,12664,9253,7931,11717,11333,7420,8009,745",11597
12542,"8184,9724,11222,10321,6236",3960
2662,"11921,1439,13142,439,1888,11503,3084,884,6938,8182",10217
8415,"12542,11921,9923,8401,11337,270,2363,245,3100,6236,3895",3566
1971,1783,6404
6612,"6780,465,5427,2841,13123,4367,2883,1701,7376",2258
9697,"7241,3474,8281,11767,61,3816,6728",11984
11708,3892,4107
7125,"11080,1415",11245
2067,"764,10946,6425",7376
1950,"2067,5845,9193,11831,6495,6766,6307",6977
6944,"7451,7241,9675,1915,16,8220,8404,12014,4379,7376,331",3960
7889,"5622,5264,1874,9337",4924
13001,6580,10643
12804,"12547,1178,9292,9949,5277,12028",7034
8311,"11366,3260,11197,2728,6799,8567,381,3398,60,5953,8654,5435,2713,9080,11985,12268,7200,7990,6347,3432,10153,3808,9317,2093,5010,4476,5412,9649,11330,100,2169,11025",8683
11366,"3260,11197,4858,3735,7140,2951,10003,8567,4485,10965,3398,8654,2713,11242,12195,11985,12268,12006,7200,7990,5591,3432,352,8957,5088,9371,1522,92,8290,9649,11330,100,3487,3292,10369,3129,8683,10476",11468
8753,"6484,2288,8457,645,2187,11415,13049,13033,4723",8293
8031,"10730,4367,5261,2397,6016,11513",1993
11423,"283,887",7629
10188,"2835,11263,7241,4733,4107,6913",3586
1352,"5542,8457,7241,3822,7840,5180,1090,7289,2639,5750,4728,4891,11750,6991,2011,11949,11820,9723,5046,797",4866
1356,"9269,3822,8667,9965,7289,5302,8603,5750,4728,4891,752,6613,2876,2321,10687,9332,6775,2524,2011,5046,1733,2851,10360,8149,12946,1975,6754",4866
8687,4595,4356
9979,"8396,3754,12867,5623,5518,11559,5833,152,4935,4591,934",568
9393,"9465,8481,12399,6188,3816,3194,9170,13030,1188",8039
4375,"1739,4003,2312,5020,12936,6072,8157,10326,9692,10465,8463,10780,10761,1806,9954",2732
7360,"10810,9970,8468,13027,11252,7519,10798,4807,6055,9047,9807,9100,10486,11985,11041,10153,6333,1565,11644,2063,1437,7252,1368,7346,3863,8181,6128,831,1261,3510,994",9350
1214,"12929,12706,4550,7871,6075,4924",1646
8710,"7451,9393,5907",4828
11733,"4839,1253,12382,11782",8809
11770,"6492,6221,12042,7159,4908,6209,7232,13088,12291,5443,6738,11958,4010,5487,9575,12857",8977
12961,"6349,9724,1559",7141
3388,"12338,2664,3519,2671,4360,2402,11707,302,6469,13153,13136,7025,3804,5428,8545,4305,3942,2808,5065,317,12792,6986,496,12729,237,12832,255",5028
7851,"2660,2132,7301,3522,55,5226,4306,270,12983,12057,1911,8609,10217,10775",331
10752,"2626,1813",8836
9184,"5427,5937,8785,9170,4585,8586,6618",4420
11760,"2910,12628",10009
7683,"10798,1112,12027,6924,13093",10124
11900,"8061,8783,10326,12570,6186,13030,376",12067
984,4289,1746
11720,"5283,1740,1238,10350,8314,1322,4334,7641",11717
12915,"5053,881,19,2062,7241,3879,1238,5506,12070,11289,10138",10795
10088,"2345,11704,4973",8686
10546,"8570,4972,9014,12111,1577,5062,8189,9280,9229,486,7938,12895",6236
9456,"10546,11704",12736
228,"8691,3110,12254,11371,7049,4049,12924,5001,6319,1223,7763,4191,9736,6295,13269,4309,4667,5047,9539,9254",148
11361,"6067,3922,10549,4518,6370",9157
5975,"11862,3628,3798,12968,11609,2452,8875,12195,6762,8599,1067,6203,11509,831,7961,9035",1387
4672,"2452,6762",5933
3697,"12968,1520,6924",2463
9829,"13028,7289,11524,826,7938,11246,8293",2253
8468,"3788,5161,11609,12001",10476
11241,"3735,11985,12268,5545,1607",11282
10525,"3033,5639,4428,9014,4186,5506,11667,3239,8404,8721",9531
6014,"5675,2952,3736,12577,10937,1559,10941,7438,8721,8977,2962",331
2039,"6014,1559,1385",13198
12810,"537,10413,4428,3765,4453,835,8621,1426,11519,5939,8404,4010,6425,134,1998,12309,12781,3960",5626
11453,"4112,5658,10251,11222,13016,7581,4924,6425,7464,2731,4182,331",3960
4112,"10526,7497,9626,13016,1322,7581,6018,4924,6425,9135,6588,12067",331
10253,"11521,8025,11066,10754,1095,312,668",9023
5892,10774,1898
9059,"5443,8404,11101",12028
9939,"12917,910,4370,11876,1655,6950,5624,8393,10735,4209,9723,6572,2149",12352
2647,"6886,2990,8419,1383,13019,10219,10544,5443,324",9271
465,"3033,4002,6845,7211,4186,8256,12291,7699,1477,10795",6001
10759,"3436,4307,1266",2962
10357,"5639,7559,3879,9014,8764,4885,8277,3181,11475,7554,1549,11949,3156,12895,3494,10009,11304",9502
10266,"5040,1585,1266",3581
11483,"7241,13026,12216",331
11813,13129,237
4402,"4807,675,7241",1934
6338,"3357,11738,4345,3198",3960
12472,"2613,13180,2235,1811,8397,5112,578,12518,11859,12503,8477,2022,4265,11910,7310",3960
8914,"12197,11579,6239",2962
5034,"3789,4987",3434
3582,"7297,7467,6751,835,10651,8531,11519,12676",5694
10239,"2725,2893,4952,2497,887,7193,4978,4734,2795,11011,1212,10651,9692,4625,3008,1842,3968,7086,4573,7390,9280,12507,9950,6186,8358,7062,376,12076,3349,8236,8222,12978",3129
7983,"12653,2137,5909",10706
11354,"6733,6783",5879
9751,"11252,10484",3
12987,"6845,12969,4972,6397,2883,1322,3586",6001
4530,4360,9427
3199,"6803,9549,7241,6538,4950,13300,11982,2403,5786,4735,3736,12490,259,10988,11442,440,2068,1701,2338,7581,4334,10629",5884
12422,"7683,6499,3758,12027,6264,11327,2843,3339,4533,8923,6995",3960
12338,"2664,1322,237,5028",10974
13052,"4972,6138",5062
562,"7964,4952,2497,6524,12260,4179,2847,4419,724,12611,7599,1354,1887,4769,628,7109,202,9692,6399,9280,6186,8358,1663,11828,12309",1615
1947,"9937,6610,1226,5517,3499",6678
8733,1947,9937
8693,"2662,4734,10498",8401
7422,"11169,3822,413,5739,7176,848,11448,10479,3634,2798,8315,5497,591,12314,1301,2034,7493,8598,5400,9218,5017,815,9509",5028
1128,"7878,11446",3595
6446,"11941,4379,1998",9002
1640,"4010,1998",7438
8744,"2035,7241,10941",12895
6812,10941,6307
10935,"8744,13012,12262,10941,2210",11710
5380,"12029,6544",10941
316,12620,3129
5127,"9678,3528,6544,2827",10957
8019,"2893,4181,6524,7511,12502,4625,6186,8358,9954",2608
12951,"7840,3754,9940,3241,4332,1322,13157,11101",9077
13084,"1322,11090",5884
11033,"6171,4929,4297,9047,3398,11353,12968,11242,12494,12195,7709,1673,5776,6821,9822,3538,409,994,513",10427
4929,"924,8832,4858,4297,5336,3398,12968,12195,7709,3437,10142,3760,8957,5776,12491,8373,3446,409",8683
10356,"8513,10504",7004
7156,"10843,6521,4515",4358
2389,"10832,11949",4061
7214,9423,1266
6969,"7534,8813,12936,11011,10651,9718,8783,11325,6186,1385,7069,1380,10957",9866
12818,"12330,4425,9485,12968,923,10502,409,3292,10008",12001
8882,"11136,2616",2820
9861,"9795,7528,10563,3659,9821",3512
12822,"438,410,6669,12080,5302,6756,4768,2478",1701
12187,"1162,6742,2436,12075,10795,11803,359",12389
7446,"3860,2241",10805
4725,5658,10832
1399,4807,3043
7726,"9799,8222",8701
1108,"4807,2462,1060,10643,10610,11963,5065,3802,460,4292",77
1030,"10154,10026,8702,6471",5605
3260,"6799,7736,381,11242,11985,8957,5088,7565",8683
8075,"8472,1368",11789
7135,5102,3476
2596,9692,8202
11202,8404,8212
4260,"6423,5470,4378,7736,9047,381,12450,6972,519,12779,8957,8987,4911,8809,10125,4533,3333,1420,994,10008",12001
3385,"6499,10160,5889,8547,365,10124",1387
12515,7243,3129
10573,"1208,9175",3362
3799,5007,11468
1912,"6904,5121,3033,4445,11982,2393,225,11753,9077,9527,4427",1793
7290,"1905,8365,5334,9174,3528,6365,7921,6862,105,13018,2396,6755,13030,1385,10750,7179,13306",5511
11686,"5053,8248,12918,5319,3934,8051",11798
5588,"13089,3917,3800,3854,4518,4180,6186",2416
25,"7559,11018,8992",12978
2749,"11108,4238,1213,7840,11389,3514,12984,2478,8361,12639,1324,12964",9303
5700,"3260,6799,10965,5336,5953,2713,11985,12383,2483,7200,3845,2816,7672,1355,11929,11275,6304,4708,13159,5088,8782,5567,100,7334,7136,1873",2428
9062,"4032,136,5154",8683
2782,"12029,3923",10089
1469,"2059,1600,12979,6622,11767,5731,5937,12404,12610,2109,11229,4009,307,207,10714,10750,1410,1188,10055,3362,7376",6236
13116,"1469,3474,8810,13019,11734,11858,10750,1409,1862",5445
867,"2951,3398,3788,12968,12195,11985,8162,8599,923,11913,12620,3043,519,6968,7877,11848,7523,10502,8992,9275,3333,5697,994,11282,12001",5599
8261,"9510,11985,5961,8966,6102,1924,5379,8552,7376,8683",11904
2367,"3788,10502",2077
9510,"1124,5410,2367,7736,890,12218,12620,5545,9929,11327,11289,2077,2169,12470,11282",11468
5410,"9959,7736,381,8957,10502,2169,12470,11282",11468
6073,"8261,6382,1575,5961,352,5454,273,11091,11874",3794
2088,11377,5998
5950,"1740,1394",6236
8539,"4807,3022,3900,6163,7698,12106,5523,3855,3673",9825
11197,"2951,3398,3788,12968,11985,8599,3043,519,10502,10702,4533,3333,12001,3129",5553
9249,"5283,919",9995
12541,"11202,242,6751,6237,9194,2005,2616,3370,7037,7563,3565,12480,5960,6271,11176,134",2143
4818,"8396,9979,13226,2449,8464,7975,8092,8347,2441,11580,6238,11660,7673,6775,1157,13111",1130
5981,2664,9107
6600,"3195,6845",11010
11786,"2672,11581,4929,5179,5470,4378,2713,11985,2852,12383,2177,7200,10153,3808,3783,2129,1924,13092,565,10337,4015,7334,1010,11021,5228,12710,1468,750,9628,865,513",8936
3500,"10798,7736,12195,11985,12268",10826
7734,"11097,413",9762
10050,"5910,512,8964,8328,5947,13019,7079,94,9769,10219,10544,11233",12628
3162,"10383,2893,7497",341
8318,"3337,6245,9326,4391,6972,12083,3515,12821,4911,12444",83
6839,"5470,8567,2713,8801,777,3444,1357,12083,12871,9963,1618,11821,8566,2220,10475",5190
6245,"11613,11197,381,4084,3070,7831,7768,7987,1565,4911,8440,10913,9783",5933
1679,"8,6497,2425,8428,11224",4118
12280,"3455,875,4338,9304,6807",5168
4338,"875,8809,9281,4811",3014
3455,"875,4338,12510,2663,12926,6302,7368,9281,8951,6186,1540",3014
9522,"3788,890,5161,7987,10502,11825,1676,4533,365,7284,6377",5933
12960,"4181,518,10493,5961,8966,12441,92,6099,4250,1554,11692",11874
4442,"2893,4952,11187,11469,5129,8920,11003,13287,12260,2795,6651,4939,2638,4936,12936,9692,7227,6302,11134,8992,8740,3972,8189,9280,1322,6186,12676,7073,376,12076,10920,3349,7376,8222,6618,12978,7072",8414
7196,"13084,6139,7454,6845,6946,941,9014,1090,13194,8264,1152,1322,4334,8336,6986,4893,13073",5978
