id,cited,target
3269,"4282,10814,6782",13065
7933,"4451,7483,10512,12921",5074
7266,"8743,8801,1404,186,194,211",5685
486,"3049,253",12863
11091,"11130,7789",1856
6020,"9959,11637,6454",2183
12842,1869,9181
4116,"78,4002,5608",9844
3253,"9618,1767,13723,6180",11584
4471,"12332,9844,1587,11348,5817",4926
12154,"4158,11614",351
4315,1648,4737
3417,2939,2423
522,"5622,7644,3904,12493",11661
1589,3371,14557
9272,"1362,11900",2887
1444,"1038,8689,7496",10266
8128,"7438,9147",11469
13743,2323,1323
4016,"10508,6304,8748,6049,12578,12486,4104,4643,12733,2615",3411
5194,"9795,14056,1338,14540,9779,4539,14268,11949,9108,2373",4805
1354,"764,12313",3317
12939,"1253,14260,1587",5009
406,1696,1488
13916,250,2372
6435,"8258,7758,14557",633
14029,"377,253,5285,6250,3177,60,6178,373",13908
5597,6698,13404
9306,8449,9146
11240,9543,2280
1286,1399,7533
11494,"10069,4758,6873,1856,6516,5647,7363,9961,13859,5862",1839
5754,655,11546
7438,"9369,12286,4773",714
1326,"14218,2348,9572,13026",11149
11231,7936,4757
11875,"13299,12689,13755",4112
3805,"5312,11809",9186
10012,"12803,12247,8090,1159,11766",12652
1303,"13148,2737,12929",9551
5041,"6708,7694,6069,10578,9474,4458,2778",5741
1798,"28,10403",4379
6646,7886,9840
1920,"6250,991",6178
2743,9795,1964
1887,6564,8481
10294,"13783,1637,10622,12672",3217
14352,3330,1109
11900,"9722,3157",13859
13890,"8781,4630,12619,37,9162,1382",9696
3360,"6278,524,4539,14268,13535,8633",10426
455,"9663,3577,8677",4434
11364,"9404,7931,7054",10532
4344,"314,3122,11975,3265,5389,13859,2438,222",7861
1927,"6656,7514",8069
295,7551,5730
11017,"14211,5680,10633,14201,14545,1148,5766,2627,12765",1957
5544,2199,13078
13017,"162,13657,3305,11435",8106
13460,"11422,146,10633,6014,12072,13456,3296,13223,14545,1682",9143
12766,"6545,9959,6020,9808,2183,7828,11637,10048,6454,13244,711,3431,7953",1256
140,"7734,8351,5224",9632
471,"13654,1651,4107,7033,1342",6227
11245,"13987,13698,13603,3081,6136,9829",12094
5895,"12563,1112",7332
1827,"2883,1942,694",5029
2612,"7574,9752",9738
14460,"3022,2154",4764
2976,"12305,7842,7514",10108
13180,13559,12335
678,"2442,1890,4147,7163,5218,5769,9162",11053
3912,"4380,11707,11717,3723,7801",4355
141,"949,2342,6836",5125
4746,"752,5767,9597,6360,12709,5423,2784,9446,5453,11630,1191,9770,9187,3637",6584
9347,"11949,8189,12850,2896",9890
4114,"13687,11750,8815,836,11988,3807,12094",11143
14142,"1253,14260,3929,341",11348
2848,7508,4999
716,"3326,1488",8921
9737,"7988,11055,5912,8453,3623",14267
12319,"13328,4314",2384
12105,8892,8910
10680,307,4113
14310,13008,7706
8665,4231,11253
9416,"5164,12966,11654,13822,4475,14070,11947,9898,8473,12165,13285,3632",10037
12463,"5418,11584,7514,12863,14496",2057
4732,"1703,5214,6012,7471",9648
11360,"10348,2435",14100
7182,"4584,8217,3010",1651
5826,"4770,14537,10339,1123",9670
168,"9577,12560,11513",14386
8727,"11126,2709",1410
10107,"9025,10339,8146,13053,3730",10688
9412,"1290,545",12491
7057,13664,10464
4762,"7251,2044",8012
13004,11682,4455
13330,722,12034
3125,"9902,10646,13045",3097
13049,"2625,7965,9474,13236,2699",13860
4575,"1615,3747",7886
10984,3869,3706
873,12286,9375
8830,1980,1688
9593,"582,1708",3431
8905,"12903,13987",11421
5916,5939,10349
10808,"9369,8451,5573",12075
7588,"3881,14233,10520,6571,1802",2589
12644,"1603,13987,7755",5569
6325,"13068,5765,13489,9698",10470
5980,6518,9636
4466,7318,14264
8754,"12878,1904,7288,4365,12719",14388
5389,"949,10069,1856,5647,3326,14366,12277,4961,14268",9961
12262,"14350,6276",6511
9937,"6240,12056,2333,10207",2670
7236,11772,9217
12442,"5655,1904,12543,2925,4217",10196
13633,"10101,3171,5924,7514,1834,3265,13802,11318,6157,1031",2329
5987,"6970,4485",5005
9158,"7593,6959",11186
6665,14381,13791
12710,13585,2642
261,"10893,9047,12975",7163
10416,"12245,12397,13733,10437",3085
6007,"6230,8258",5685
12218,"1824,4199,12123,13385,13484,6687,4034",13289
8531,8449,8253
753,"4084,573,7628,13328,12392,13449,7763,8687,13735,6214",1575
10783,"1250,2716,13319,5817",11431
4628,"10069,13247,8533,194,4673",6516
13316,12882,5855
8937,"3476,12168",4446
9891,12099,5454
2602,8865,1335
4470,3157,2884
9163,"5631,487",3472
8915,11619,7469
7473,"9068,135,7644",1885
856,"9795,4852,1309",549
12888,"8644,1742,5364,10534,8547,10727,11893,2050,4111,9693,3629",14484
8646,"912,5364,12018,11303,5285,3414,2050,11716,5721,9356",3639
3082,"949,10262",1355
14403,"7188,13717,37,1382,11090,9217,6875",1952
5850,"10291,4212,10771,11184,1632,13063,551,2847,2988",801
11094,"6667,11887,8425,9147,13176,3254",6151
7608,"2335,10720,5120,7909,1988,2281,5707",14375
2477,"2735,12319,4316,8271,13063,1557,2384,4314,11917,3092,5295",7135
10337,"6457,2849",7238
9894,"14123,14163",14044
12340,8659,11321
10753,3222,3363
5883,"12903,7132",7367
13120,"8171,14463",2154
13815,7874,3589
1313,7824,4217
13838,"6393,8628",7932
14233,4905,2994
8748,2615,5264
9455,12234,12138
7101,"5224,12978,3077",2476
13508,3687,6214
11044,"11092,6158,13804,4685",804
1280,14561,6711
10607,"2244,4328,7649,6546",10027
10959,"14515,12464,7929",5266
13872,162,5563
9715,10224,4888
8939,"4015,4669,4365,4230,3652,2099",6135
3351,2411,6462
711,"7021,4875,14441,6020,2927,11329,13063,2732,1291,6984,7828,11538,10048,6454,13071,3431,7953",801
6372,"490,13511,9135,8304",7301
11702,"6910,14086,100,250",12678
11274,8465,12637
10962,"6736,11680,9685,14239",6269
9678,"1788,12072,1915,8163,4807,2273,3888",5197
10407,11187,177
9638,"3253,8676,12968,12890,1324,2088,7964,12378,13116",11622
14247,"8429,1253,14156,4235,7231,3929,6514",11312
7709,88,4895
2840,"11808,4697,8618,1197,285,14136,3933,11485",13491
4566,5061,432
7485,"2127,1853,6706",13484
4475,"12966,235,10633,13839,4784,10134",1016
14223,"8109,11622,5665",5231
12736,"6699,7494",10660
5955,"4372,7884",6849
7088,12097,3100
9144,"4380,10674,4365",13634
990,"931,8502",13038
5567,"10934,579,14196",8728
1006,715,11186
10560,"14361,14309",13313
2989,"8522,8221,9856,10678,11359,40,4957,827,3482,6849",556
4606,"5236,12465",6506
8940,3858,3291
12535,"13259,6372,3346",8512
14049,"7257,722,13123,5400,10100",6496
11458,"7936,9408",12241
2414,"7594,11157,907,8875",13975
13317,11311,8874
5037,"7945,1977",11007
10556,"6626,12481,12818,8142",883
13683,4559,9530
690,2563,13782
13728,"5494,14442",6139
2418,"10069,2963",14514
10150,"14226,3047,1666,4778",8572
2287,"12426,7397",11704
7756,3273,3025
2258,8656,2311
13413,"9489,12681",8788
9018,9026,12232
8064,"14014,9175,2570",8912
9596,"14566,7089,1313",1271
14013,10327,12996
2108,"5583,6946,7095",5083
6366,"584,10738,4470",5846
10893,9047,12975
11444,6215,3400
11602,"6618,9998,12580,7468",3113
4655,"7198,1237,7649,5316,1499,7932",3612
2333,"1479,3376,10207,12056",9696
12392,"573,10225,6268,14504",6214
7504,"14052,7286",621
8672,8768,5631
14092,"1904,2423,295",11446
5355,13699,2216
2842,"5051,7675",4975
11759,"12036,12451,1206,13632,12694,12362,6841,4659,8392",1134
452,"4441,5929,6250,8584,8537,804,5301,1629,6622",3590
13721,"8800,9231,8252,13125",8021
12965,"12966,10049,10633,1065,3100,4430,3393,1718,6149,5090",2914
5144,"5227,9691,1031,10140",12518
1168,9149,8541
14249,13581,1492
8983,"2195,1894,14557",8414
11769,"4825,10893,4089,9047",12975
8920,"10015,12863",2057
4355,"5260,2341",7860
1098,"4956,11147",344
14447,12538,3319
7350,"11521,3635,4192,12047",6178
5610,"10633,11719,6316",3100
549,"12607,524,4539,14268,11949,7078,12604,9890",8355
4330,"5648,11648,8613,1915,8689,13101",4430
7414,"10553,1334,834,13483",1581
13926,14515,1994
1755,1880,11749
1402,"13467,5999,6603",7108
5759,4537,8003
3071,"2372,6910,11702",12678
4057,8473,4131
3124,"8668,7831,7480,10403,3406,9166,12427",3590
7158,"14525,3499",3667
11500,"5211,4918,3629",3639
1992,7163,5800
5946,"1890,5157,1126,3014,6694,6077,5318,1001,13244",6837
11804,"3880,6195,14516,10020,8018",11670
1578,"10482,2142,7182,9841,2823,7933,1535",620
6470,"5211,3781,5625,12018",10727
2508,"10782,2749,7693,12062",5489
608,8458,9103
1093,"12239,8989,57,769",1799
4810,"4755,12146,12924,8473,153,5203",9840
812,"14378,8687,5312,313",5850
9128,12481,6597
8485,"2448,7809,6069,10578,2649,666",5741
543,"8949,9152,7718,14445",2338
8924,"3818,14546,3703,11043",7648
257,7734,3759
14062,3665,10588
13689,14388,1313
8403,2298,12146
11421,"1742,13932,10534,11303,12627",11342
3629,"12018,11303,60,13106",8165
4340,14187,5273
10442,10343,5755
3304,"4664,2351",5006
969,"4989,9074",8283
6135,"2939,996,704,12564,8573",7360
11905,6334,8416
7749,"9735,6688",561
4078,14388,12232
2018,"9290,5214",12690
13379,5309,8519
13855,"10005,13209,5488,5214,3864,5569",11704
12016,6141,12074
10540,"4497,12279,7212,2826,9630,5934,9851",6943
5761,6198,13116
645,"13209,10566,10411,965",7467
3719,"14344,7421,2864,6849,12420,3204",2299
13640,"8741,5545",5546
5272,"8748,12733",5264
13115,3161,2291
11322,4687,2235
7501,432,3025
6102,"5911,9507",19
11728,7515,2867
6137,8318,6644
1039,"7483,12299,3946",12254
8589,"4199,2935,4034,5405,13371,10760,6836,14366,12277,11367",7707
4607,2764,4392
6485,11999,5959
9072,"4323,12289,12081",8259
886,10057,10833
3556,"9180,12367,6035,10161,8675",5557
10936,"2692,98",7572
1683,"12581,4296,1430,4732",11459
11592,"4656,14274,14571,9474",6567
5994,6922,5740
9667,1027,578
195,"11960,999,2652,5475,12818",9434
582,"6984,6545,7828,11643",11637
8283,"4989,9996",10477
7059,"10856,3180",9476
426,"1890,6545,9177,9959,14240,6020,12221,280,11090,5912,2333,6984,11211,2183,7950,11538,5218,11499,11637,13071,6454,10207,11575,9937",1605
11446,14502,1904
11448,"966,11750,6713,571,8077,314,9496,1051,14239,857,11143,4698",3590
4826,"7398,10685",10263
9629,"4256,9722,3157,1897",14407
3511,"949,371,7256,13616,1171,1389,5405,14077,9434,8394",7172
7841,341,12765
9249,"2915,5245,11261,3384,9430",11801
926,"7015,14222,14153,8143,8576,1451,5038,11217,13071,426,2927,3431,3525",11090
1788,"14211,2126,8163,5648,2659,9632",13137
7574,"4608,1074,9418,8093",1247
7252,"1797,10102,5454",1330
5623,"893,12286,7842",1581
8390,"9449,13751,10660,842,11511,10823",463
3252,"5373,8214,13083",9082
10851,"53,4184,9993",2098
835,"3758,11293,11734,1631",10226
13952,8868,10534
1212,"10090,235",7150
13103,"3265,13774,7861",8489
11377,"9290,3758",5214
6935,"4050,3064,6012,9003",11459
12866,"314,1707,2620,6687,3864",56
5058,"14156,13772,4312,12765",11450
11331,"9384,6970,2630,7691,8366,1581,7861",3757
3780,"12872,9236,9818,4430,14233,5706,6518,10582,10621",4217
8358,"1202,10010,4944,3738",11719
6788,"13755,14175,5557,13038",1820
7277,"3242,13388",8904
10306,"9887,1102,5071,11031,6747",12845
5467,"12122,3372",8172
2136,"12131,2250,8285,13596,8764",9700
8062,3933,5581
6524,8257,4217
5066,"3204,10167,11931",6849
5986,"14211,6107,253,3147,8394,5592,6178,12576,3244,6762,9588",9241
8743,1404,398
2122,3791,3705
9237,9582,11628
9802,"9148,7861,3769",3265
9658,"3666,5116,4204,9195,1725",3871
12522,"10990,6789,12070,9946,5156,2824,7586,196,10994,9532,7361,929,10071,11676",2636
11215,"10939,4941",3667
1365,"13929,1287,10605",1733
6599,"11611,7421,3890,9217",1068
9413,"8488,13594,8687,10385,69",4632
7564,"10725,2814,13468,10995,10394",10632
8002,"6907,6466",14064
6246,"3466,13016,1911,12945,5242",1500
14069,"2545,10890",13501
11712,"14147,148,4942",78
11674,"7478,11846",5056
5874,697,5723
5897,"4669,2167,4230,3652",6135
11334,7734,11327
7834,"4206,12214,13738",12597
9447,"12903,6109,1980,4050",13603
12742,"476,5031,12245,1369,12554",13631
8636,"11540,13177,3331",1363
12622,"12177,9578,3018",10353
11504,"4922,11001,2057,11584",13586
6229,"8411,2199,9468",11459
11025,"5211,8644,10534,8547,6304,2050,9991",3639
12580,"9812,13585",10700
501,"3340,5361,13666,3692,3291,13449,5394,2155,7943,5785,14182",10599
3022,"12623,5685,2620",11744
2899,1553,1587
10726,329,6826
5403,"7932,6526",5432
9232,5538,14557
3226,"8250,10210",9481
3570,"4976,12000,2342,1123,9670,7610",715
12701,9020,7175
1934,"448,14260,229,8643,346",10088
3247,5781,6178
8501,9961,2270
11221,"14260,14156,7217",1678
3850,"14260,12261,13825,4312",13108
13391,"13766,7656,2210",9919
3848,"3189,13928,277,5995,1051,9633,1645,11704",11342
12266,1550,2728
9059,"6984,11637",3431
10867,"2163,4083,1670,890",6064
12188,"6257,13177",3437
9102,"13790,3811",12276
10079,"1375,9577",14386
605,"7163,5199,7557",263
659,"13585,13867,2486",789
2401,13728,12688
9828,4207,5301
10248,10603,9342
61,"13512,12685",7698
2081,"3937,9430",1410
4823,"3651,4478,9005,13085,8417",5010
9723,13941,2283
13863,1493,12408
7295,"8865,14362,2498",11083
8558,7399,3363
10629,"314,11420,13452",211
7734,"5636,13999,5855,2423,3100",7360
5613,7178,5989
1530,1042,14331
4028,"11334,6863",11253
4498,"7514,2317,10985",222
7908,"3635,421,6141",6577
4449,"4212,2035,3725,12534,5208,8686,10741,11184,126",9897
11805,"11682,7766,13381",14183
7696,13309,5648
6002,"3980,1715,11262,10894",1984
12038,10633,13766
11282,8765,5353
3749,"10160,3166,10724",6130
10099,11151,7970
12731,"6513,9061,7622,1932",958
7763,"13328,6874,4314,6466,6405",2384
13805,14558,13444
4605,"2118,8831,10325",9963
11416,744,14515
12302,"8261,7625,13306",10234
6486,"3835,2423,11947",2284
7549,"3554,4087",1651
9771,11772,9217
4258,"2265,2424,2075",8242
4939,"8635,7483,1206,6734,2008",12199
6618,9998,3113
8068,13159,13255
9825,"1334,8338",12637
2913,"6603,3106,1651",5220
3940,"763,13486",9842
10949,"8921,10295,6603,1651,167",302
5973,13544,7514
5862,"3157,8395,1856,9703,11110,6012",5888
10786,10866,6113
553,"6504,11766",211
2284,7392,320
4198,2920,1010
14088,9961,10991
11312,"12798,4697,4312,14260,8828,5428,3540,13108,2902,14221,8199,1587,10434,2658,6146,7014,13772,13319,12765,10542,9844,10746,13910,2731,7734,2716,5910,8308,7800,14462,13825,8473,14108,7217,3850,14000,5310,1253,7736,14156,2969,7002,11073",2914
2089,"1546,8753,11998,4812,9298,4000,110,4821,3156",6621
113,"10009,2024,9321,12862",2415
1995,2199,12500
7325,6201,7884
14230,"12610,11670,11185",4975
11997,"11949,11370,7148",11881
12632,1436,1696
4968,5937,4167
14004,"8023,4243,4715,7629,901,7045,6579,3378",4428
11837,6088,12223
8990,179,7662
12109,"12064,9152,2343,1709,12786",7840
10214,6853,9801
10481,"4811,2614",10926
10717,13585,1743
12518,13222,2964
3989,2270,5819
6961,"7159,3567",4131
10668,"1904,8473",7346
13235,"6927,14201",4900
1684,"11117,8880,7766,9193",15
6568,"7734,10633",4153
1554,408,5218
8,"11516,194",7514
7442,"8747,10456,3362,13223,13224,11872,13282,11464,7360,8566",7706
9275,"12903,13698,5996",10209
13153,"11682,8083",10650
278,"10886,13128",8582
9835,13755,4112
7536,14211,14389
8526,2493,3640
13027,12234,8981
13685,"14131,14267,13711",3519
7448,"13940,9731,4797",11250
9561,"903,13754,14257",2837
13078,"2980,1688",9044
4525,"11655,3157,8729,13859",8216
8690,5380,11704
9847,891,5281
14316,"3680,11320,4105",765
4339,"4372,11682,6201",6849
8548,"7734,4414,8275,339,3100",9014
10647,"10019,7909,7988,9547,13071",13081
3787,"4,8216",11915
9048,"10181,5706,4136,3551,1313",12232
9921,"14256,4492,12863,6178,5285,10398,9829",5154
11945,"9496,13254,2405,5888",631
11262,"826,6696,3980",11718
11822,8779,12908
10527,"9659,13707,14232,11874",12380
8262,"9946,13157",11743
7045,"7536,11880,4715,7629,3870,11125,788,6579",4428
3127,"9997,6493,10853",6795
8824,"10699,3709,11682,6333",53
4666,6450,6152
12059,"3563,955,8025,806",14555
8477,4250,3596
14520,"6618,6593,9998,3300,5028,6205,3113,7332,12563,2486",5895
11030,8847,11614
2325,"12607,5371,13000,12776",5249
67,"12607,1690,12087,14268,734",9890
878,5563,3076
2405,"5135,13739",13629
3240,"14211,13008",1933
14519,"13834,10886,12477,2538",8891
5125,"14366,1856",1355
8974,"13113,7126",8473
9890,5712,14160
3645,"7482,2560",2025
6516,"1850,4120,6224,3157,8533",2884
3921,11248,12813
8543,747,2116
10191,10167,6849
10667,"13772,12936,14260",1043
10581,"964,78,6968,4116,12705,5608",4002
7140,"4120,5113,3718,10265,4970,9961,1025,7407",14450
5237,12849,8828
4032,"8055,12142,9804,2154",7915
13304,4328,14291
7917,"7483,6891,4939,12199,2035",801
8843,"3043,664,828",6686
1753,"7198,8004,949,1110,7702",13041
2711,5747,4131
8653,10499,5454
665,"14260,9537",7150
11067,9517,2425
2372,"2129,250",100
13042,"11521,6012,10190,6792,11684,13597,1032",9731
14397,"9663,3577,8677",5262
2671,"7514,2951,11975,4470",92
10459,"13843,3560,6250,14540,4865,13677,6792,9356,7350,13597,1032",13042
12741,"5601,10013,12848,5668,9191",9919
8862,"1802,14211,7644,3100",6996
4327,"13489,9698",2416
4003,1980,13258
3312,"4989,11024,9211,10721",11170
1400,"1820,8764,6995,5557,1031,10140",12458
1016,"10365,1339,13752,10134",3388
10829,"2732,7021,1291,6984,10934,7828,11538,14441,426,6244,711,3431",7091
5035,"11117,1559",8349
1133,"4256,14366,11102,3157,9814,14100,2362",4832
5052,"10240,6833",7699
8070,"2256,12317",13370
3199,866,342
11065,"5561,7361,9532,12522,2588,11576,898,11787,929,7586",1775
10610,2778,4821
3137,"13119,11419,6716,14287,7109,2841,7260",5584
10855,13603,14043
7965,10346,10004
430,"6266,7924,13928",10078
10747,"8023,3293,7629,7658",4132
3143,"8049,2216",14187
6932,"11934,8163,5731,13491,1191,9330,2716,10378,14156,9952,341,11348,4548,4807",12765
14369,5888,2655
9008,"13629,2709",953
1336,"2041,7855",10026
5309,"3174,11993",170
14307,"3354,12989,7514,3265",12767
6388,"5910,5687,5451,12165,5192,7288,14070,5731,6391,5817",2676
6809,"2344,1076,10469",14429
5271,"887,13721,13125",12285
4522,9795,3667
12362,5383,4659
3904,12668,11295
10300,"12366,14260,5373,1587,11485,11583,7800",12765
6741,9263,5661
4410,"9005,10754",6028
1824,12123,8414
5765,"7226,13167,5947,11704,11459,11923,1219",5569
6328,"14558,5214",12690
7745,"9020,4271",7175
3248,13528,2515
1069,11352,14391
10592,494,1401
8137,"2883,13008,5648",9632
12732,"10871,13340,4960",12505
14139,620,4870
12066,3753,6697
4759,"8003,10874",5759
11165,2199,939
13289,"14366,5125",8394
4359,"5816,14211,11018",5687
4562,"377,962,6544",13014
9397,"14260,14221,3182,1719,341,11348,13410,12765,14390,1678",2658
11752,9296,5819
13716,12270,5648
3721,10716,9672
13228,"14455,10464,13492,6643,5039,1190",9420
9777,"13572,5298",3705
10863,"1062,7842",905
11403,"3292,3921,9430,5174",12304
10990,"8757,14385,9946,7969,10385,10612,1247,7612,13063,2847,551,4314,13950",13494
9775,"6639,11180",1740
7457,"6736,1856,3236,5676,1084",4613
6567,"9983,3867,13588,5988",6374
13579,"11599,1278,7867",428
10684,7881,9112
7332,"4434,9812,13585,2375,89,13370",10700
10167,"876,14344,13798,6849,11931",7577
7186,"4697,3933,1587,11485,13491,3100,634,2627,9330,12366,2716,10176,7800,4718,11348,5817",12765
4411,"6963,1417",11972
3549,"13890,8898,12619,13212,7863,11538",11637
8493,"14466,1148",1323
3983,"13843,6250,190,4865,13677,8815,11337,3177,6792,8024,12555,13597,1032,13042",10459
7678,"14260,4260,11934,10353,14108,3933,1587,3929,341",4312
8634,"4421,4799,14128,2582",10640
